match_key,tournament,competition,year,round,stage_type,date,team,player,player_url,goal_text
FIFA World Cup 2022-group_E-1,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Japan,Ritsu Dōan,https://en.wikipedia.org/wiki/Ritsu_D%C5%8Dan,Dōan 75'
FIFA World Cup 2022-group_E-1,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Japan,Takuma Asano,https://en.wikipedia.org/wiki/Takuma_Asano,Asano 83'
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Dani Olmo,https://en.wikipedia.org/wiki/Dani_Olmo,Olmo 11'
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Marco Asensio,https://en.wikipedia.org/wiki/Marco_Asensio,Asensio 21'
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Ferran Torres,https://en.wikipedia.org/wiki/Ferran_Torres,"F. Torres 31' ( pen. ) , 54'"
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Gavi,https://en.wikipedia.org/wiki/Gavi_(footballer),Gavi 74'
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Carlos Soler,https://en.wikipedia.org/wiki/Carlos_Soler,Soler 90'
FIFA World Cup 2022-group_E-2,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 90+2'
FIFA World Cup 2022-group_E-3,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-27,Costa Rica,Keysher Fuller,https://en.wikipedia.org/wiki/Keysher_Fuller,Fuller 81'
FIFA World Cup 2022-group_E-4,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-27,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 62'
FIFA World Cup 2022-group_E-4,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-27,Germany,Niclas Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,Füllkrug 83'
FIFA World Cup 2022-group_E-5,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Japan,Ritsu Dōan,https://en.wikipedia.org/wiki/Ritsu_D%C5%8Dan,Dōan 48'
FIFA World Cup 2022-group_E-5,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Japan,Ao Tanaka,https://en.wikipedia.org/wiki/Ao_Tanaka,Tanaka 51'
FIFA World Cup 2022-group_E-5,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 11'
FIFA World Cup 2022-group_E-6,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Costa Rica,Yeltsin Tejeda,https://en.wikipedia.org/wiki/Yeltsin_Tejeda,Tejeda 58'
FIFA World Cup 2022-group_E-6,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Costa Rica,Juan Pablo Vargas,https://en.wikipedia.org/wiki/Juan_Pablo_Vargas,Vargas 70'
FIFA World Cup 2022-group_E-6,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Germany,Serge Gnabry,https://en.wikipedia.org/wiki/Serge_Gnabry,Gnabry 10'
FIFA World Cup 2022-group_E-6,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Germany,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,"Havertz 73' , 85'"
FIFA World Cup 2022-group_E-6,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-12-01,Germany,Niclas Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,Füllkrug 89'
FIFA World Cup 2022-group_F-2,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-23,Belgium,Michy Batshuayi,https://en.wikipedia.org/wiki/Michy_Batshuayi,Batshuayi 44'
FIFA World Cup 2022-group_F-3,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Morocco,Romain Saïss,https://en.wikipedia.org/wiki/Romain_Sa%C3%AFss,Saïss 73'
FIFA World Cup 2022-group_F-3,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Morocco,Zakaria Aboukhlal,https://en.wikipedia.org/wiki/Zakaria_Aboukhlal,Aboukhlal 90+2'
FIFA World Cup 2022-group_F-4,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Croatia,Andrej Kramarić,https://en.wikipedia.org/wiki/Andrej_Kramari%C4%87,"Kramarić 36' , 70'"
FIFA World Cup 2022-group_F-4,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Croatia,Marko Livaja,https://en.wikipedia.org/wiki/Marko_Livaja,Livaja 44'
FIFA World Cup 2022-group_F-4,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Croatia,Lovro Majer,https://en.wikipedia.org/wiki/Lovro_Majer,Majer 90+4'
FIFA World Cup 2022-group_F-4,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-11-27,Canada,Alphonso Davies,https://en.wikipedia.org/wiki/Alphonso_Davies,Davies 2'
FIFA World Cup 2022-group_F-6,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-12-01,Morocco,Hakim Ziyech,https://en.wikipedia.org/wiki/Hakim_Ziyech,Ziyech 4'
FIFA World Cup 2022-group_F-6,FIFA World Cup 2022,FIFA World Cup,2022,Group F,group,2022-12-01,Morocco,Youssef En-Nesyri,https://en.wikipedia.org/wiki/Youssef_En-Nesyri,En-Nesyri 23'
FIFA World Cup 2022-group_G-1,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-24,Switzerland,Breel Embolo,https://en.wikipedia.org/wiki/Breel_Embolo,Embolo 48'
FIFA World Cup 2022-group_G-2,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-24,Brazil,Richarlison,https://en.wikipedia.org/wiki/Richarlison,"Richarlison 62' , 73'"
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Cameroon,Jean-Charles Castelletto,https://en.wikipedia.org/wiki/Jean-Charles_Castelletto,Castelletto 29'
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Cameroon,Vincent Aboubakar,https://en.wikipedia.org/wiki/Vincent_Aboubakar,Aboubakar 63'
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Cameroon,Eric Maxim Choupo-Moting,https://en.wikipedia.org/wiki/Eric_Maxim_Choupo-Moting,Choupo-Moting 66'
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Serbia,Strahinja Pavlović,https://en.wikipedia.org/wiki/Strahinja_Pavlovi%C4%87,Pavlović 45+1'
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Serbia,Sergej Milinković-Savić,https://en.wikipedia.org/wiki/Sergej_Milinkovi%C4%87-Savi%C4%87,S. Milinković-Savić 45+3'
FIFA World Cup 2022-group_G-3,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Serbia,Aleksandar Mitrović,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87,A. Mitrović 53'
FIFA World Cup 2022-group_G-4,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-11-28,Brazil,Casemiro,https://en.wikipedia.org/wiki/Casemiro,Casemiro 83'
FIFA World Cup 2022-group_G-5,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Serbia,Aleksandar Mitrović,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87,A. Mitrović 26'
FIFA World Cup 2022-group_G-5,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Serbia,Dušan Vlahović,https://en.wikipedia.org/wiki/Du%C5%A1an_Vlahovi%C4%87,Vlahović 35'
FIFA World Cup 2022-group_G-5,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Switzerland,Xherdan Shaqiri,https://en.wikipedia.org/wiki/Xherdan_Shaqiri,Shaqiri 20'
FIFA World Cup 2022-group_G-5,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Switzerland,Breel Embolo,https://en.wikipedia.org/wiki/Breel_Embolo,Embolo 44'
FIFA World Cup 2022-group_G-5,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Switzerland,Remo Freuler,https://en.wikipedia.org/wiki/Remo_Freuler,Freuler 48'
FIFA World Cup 2022-group_G-6,FIFA World Cup 2022,FIFA World Cup,2022,Group G,group,2022-12-02,Cameroon,Vincent Aboubakar,https://en.wikipedia.org/wiki/Vincent_Aboubakar,Aboubakar 90+2'
FIFA World Cup 2022-group_H-2,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-24,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,Ronaldo 65' ( pen. )
FIFA World Cup 2022-group_H-2,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-24,Portugal,João Félix,https://en.wikipedia.org/wiki/Jo%C3%A3o_F%C3%A9lix,Félix 78'
FIFA World Cup 2022-group_H-2,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-24,Portugal,Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Leão 80'
FIFA World Cup 2022-group_H-2,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-24,Ghana,André Ayew,https://en.wikipedia.org/wiki/Andr%C3%A9_Ayew,A. Ayew 73'
FIFA World Cup 2022-group_H-2,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-24,Ghana,Osman Bukari,https://en.wikipedia.org/wiki/Osman_Bukari,Bukari 89'
FIFA World Cup 2022-group_H-3,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-28,South Korea,Cho Gue-sung,https://en.wikipedia.org/wiki/Cho_Gue-sung,"Cho Gue-sung 58' , 61'"
FIFA World Cup 2022-group_H-3,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-28,Ghana,Mohammed Salisu,https://en.wikipedia.org/wiki/Mohammed_Salisu,Salisu 24'
FIFA World Cup 2022-group_H-3,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-28,Ghana,Mohammed Kudus,https://en.wikipedia.org/wiki/Mohammed_Kudus,"Kudus 34' , 68'"
FIFA World Cup 2022-group_H-4,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-11-28,Portugal,Bruno Fernandes,https://en.wikipedia.org/wiki/Bruno_Fernandes,"Fernandes 54' , 90+3' ( pen. )"
FIFA World Cup 2022-group_H-5,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-12-02,Uruguay,Giorgian de Arrascaeta,https://en.wikipedia.org/wiki/Giorgian_de_Arrascaeta,"De Arrascaeta 26' , 32'"
FIFA World Cup 2022-group_H-6,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-12-02,South Korea,Kim Young-gwon,https://en.wikipedia.org/wiki/Kim_Young-gwon,Kim Young-gwon 27'
FIFA World Cup 2022-group_H-6,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-12-02,South Korea,Hwang Hee-chan,https://en.wikipedia.org/wiki/Hwang_Hee-chan,Hwang Hee-chan 90+1'
FIFA World Cup 2022-group_H-6,FIFA World Cup 2022,FIFA World Cup,2022,Group H,group,2022-12-02,Portugal,Ricardo Horta,https://en.wikipedia.org/wiki/Ricardo_Horta,Horta 5'
UEFA Euro 2012-main-1,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 17'
UEFA Euro 2012-main-1,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Greece,Dimitris Salpingidis,https://en.wikipedia.org/wiki/Dimitris_Salpingidis,Salpingidis 51'
UEFA Euro 2012-main-2,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Russia,Alan Dzagoev,https://en.wikipedia.org/wiki/Alan_Dzagoev,"Dzagoev 15' , 79'"
UEFA Euro 2012-main-2,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Russia,Roman Shirokov,https://en.wikipedia.org/wiki/Roman_Shirokov,Shirokov 24'
UEFA Euro 2012-main-2,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Russia,Roman Pavlyuchenko,https://en.wikipedia.org/wiki/Roman_Pavlyuchenko,Pavlyuchenko 82'
UEFA Euro 2012-main-2,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-08,Czech Republic,Václav Pilař,https://en.wikipedia.org/wiki/V%C3%A1clav_Pila%C5%99,Pilař 52'
UEFA Euro 2012-main-3,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-12,Greece,Theofanis Gekas,https://en.wikipedia.org/wiki/Theofanis_Gekas,Gekas 53'
UEFA Euro 2012-main-3,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-12,Czech Republic,Petr Jiráček,https://en.wikipedia.org/wiki/Petr_Jir%C3%A1%C4%8Dek,Jiráček 3'
UEFA Euro 2012-main-3,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-12,Czech Republic,Václav Pilař,https://en.wikipedia.org/wiki/V%C3%A1clav_Pila%C5%99,Pilař 6'
UEFA Euro 2012-main-4,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-12,Poland,Jakub Błaszczykowski,https://en.wikipedia.org/wiki/Jakub_B%C5%82aszczykowski,Błaszczykowski 57'
UEFA Euro 2012-main-4,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-12,Russia,Alan Dzagoev,https://en.wikipedia.org/wiki/Alan_Dzagoev,Dzagoev 37'
UEFA Euro 2012-main-5,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-16,Czech Republic,Petr Jiráček,https://en.wikipedia.org/wiki/Petr_Jir%C3%A1%C4%8Dek,Jiráček 72'
UEFA Euro 2012-main-6,UEFA Euro 2012,UEFA Euro,2012,Group A,group,2012-06-16,Greece,Giorgos Karagounis,https://en.wikipedia.org/wiki/Giorgos_Karagounis,Karagounis 45+2'
UEFA Euro 2012-main-7,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-09,Denmark,Michael Krohn-Dehli,https://en.wikipedia.org/wiki/Michael_Krohn-Dehli,Krohn-Dehli 24'
UEFA Euro 2012-main-8,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-09,Germany,Mario Gómez,https://en.wikipedia.org/wiki/Mario_G%C3%B3mez,Gómez 72'
UEFA Euro 2012-main-9,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Denmark,Nicklas Bendtner,https://en.wikipedia.org/wiki/Nicklas_Bendtner,"Bendtner 41' , 80'"
UEFA Euro 2012-main-9,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Portugal,Pepe,"https://en.wikipedia.org/wiki/Pepe_(footballer,_born_February_1983)",Pepe 24'
UEFA Euro 2012-main-9,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Portugal,Hélder Postiga,https://en.wikipedia.org/wiki/H%C3%A9lder_Postiga,Postiga 36'
UEFA Euro 2012-main-9,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Portugal,Silvestre Varela,https://en.wikipedia.org/wiki/Silvestre_Varela,Varela 87'
UEFA Euro 2012-main-10,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Netherlands,Robin van Persie,https://en.wikipedia.org/wiki/Robin_van_Persie,Van Persie 73'
UEFA Euro 2012-main-10,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-13,Germany,Mario Gómez,https://en.wikipedia.org/wiki/Mario_G%C3%B3mez,"Gómez 24' , 38'"
UEFA Euro 2012-main-11,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-17,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,"Ronaldo 28' , 74'"
UEFA Euro 2012-main-11,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-17,Netherlands,Rafael van der Vaart,https://en.wikipedia.org/wiki/Rafael_van_der_Vaart,Van der Vaart 11'
UEFA Euro 2012-main-12,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-17,Denmark,Michael Krohn-Dehli,https://en.wikipedia.org/wiki/Michael_Krohn-Dehli,Krohn-Dehli 24'
UEFA Euro 2012-main-12,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-17,Germany,Lukas Podolski,https://en.wikipedia.org/wiki/Lukas_Podolski,Podolski 19'
UEFA Euro 2012-main-12,UEFA Euro 2012,UEFA Euro,2012,Group B,group,2012-06-17,Germany,Lars Bender,https://en.wikipedia.org/wiki/Lars_Bender,Bender 80'
UEFA Euro 2012-main-13,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-10,Spain,Cesc Fàbregas,https://en.wikipedia.org/wiki/Cesc_F%C3%A0bregas,Fàbregas 64'
UEFA Euro 2012-main-13,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-10,Italy,Antonio Di Natale,https://en.wikipedia.org/wiki/Antonio_Di_Natale,Di Natale 61'
UEFA Euro 2012-main-14,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-10,Republic of Ireland,Sean St Ledger,https://en.wikipedia.org/wiki/Sean_St_Ledger,St Ledger 19'
UEFA Euro 2012-main-14,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-10,Croatia,Mario Mandžukić,https://en.wikipedia.org/wiki/Mario_Mand%C5%BEuki%C4%87,"Mandžukić 3' , 49'"
UEFA Euro 2012-main-14,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-10,Croatia,Nikica Jelavić,https://en.wikipedia.org/wiki/Nikica_Jelavi%C4%87,Jelavić 43'
UEFA Euro 2012-main-15,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-14,Italy,Andrea Pirlo,https://en.wikipedia.org/wiki/Andrea_Pirlo,Pirlo 39'
UEFA Euro 2012-main-15,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-14,Croatia,Mario Mandžukić,https://en.wikipedia.org/wiki/Mario_Mand%C5%BEuki%C4%87,Mandžukić 72'
UEFA Euro 2012-main-16,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-14,Spain,Fernando Torres,https://en.wikipedia.org/wiki/Fernando_Torres,"Torres 4' , 70'"
UEFA Euro 2012-main-16,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-14,Spain,David Silva,https://en.wikipedia.org/wiki/David_Silva,Silva 49'
UEFA Euro 2012-main-16,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-14,Spain,Cesc Fàbregas,https://en.wikipedia.org/wiki/Cesc_F%C3%A0bregas,Fàbregas 83'
UEFA Euro 2012-main-17,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-18,Spain,Jesús Navas,https://en.wikipedia.org/wiki/Jes%C3%BAs_Navas,Navas 88'
UEFA Euro 2012-main-18,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-18,Italy,Antonio Cassano,https://en.wikipedia.org/wiki/Antonio_Cassano,Cassano 35'
UEFA Euro 2012-main-18,UEFA Euro 2012,UEFA Euro,2012,Group C,group,2012-06-18,Italy,Mario Balotelli,https://en.wikipedia.org/wiki/Mario_Balotelli,Balotelli 90'
UEFA Euro 2012-main-19,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-11,France,Samir Nasri,https://en.wikipedia.org/wiki/Samir_Nasri,Nasri 39'
UEFA Euro 2012-main-19,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-11,England,Joleon Lescott,https://en.wikipedia.org/wiki/Joleon_Lescott,Lescott 30'
UEFA Euro 2012-main-20,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-11,Ukraine,Andriy Shevchenko,https://en.wikipedia.org/wiki/Andriy_Shevchenko,"Shevchenko 55' , 61'"
UEFA Euro 2012-main-20,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-11,Sweden,Zlatan Ibrahimović,https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87,Ibrahimović 52'
UEFA Euro 2012-main-21,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,France,Jérémy Ménez,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_M%C3%A9nez,Ménez 53'
UEFA Euro 2012-main-21,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,France,Yohan Cabaye,https://en.wikipedia.org/wiki/Yohan_Cabaye,Cabaye 56'
UEFA Euro 2012-main-22,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,Sweden,Olof Mellberg,https://en.wikipedia.org/wiki/Olof_Mellberg,Mellberg 59'
UEFA Euro 2012-main-22,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,England,Andy Carroll,https://en.wikipedia.org/wiki/Andy_Carroll,Carroll 23'
UEFA Euro 2012-main-22,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,England,Theo Walcott,https://en.wikipedia.org/wiki/Theo_Walcott,Walcott 64'
UEFA Euro 2012-main-22,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-15,England,Danny Welbeck,https://en.wikipedia.org/wiki/Danny_Welbeck,Welbeck 78'
UEFA Euro 2012-main-23,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-19,England,Wayne Rooney,https://en.wikipedia.org/wiki/Wayne_Rooney,Rooney 48'
UEFA Euro 2012-main-24,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-19,Sweden,Zlatan Ibrahimović,https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87,Ibrahimović 54'
UEFA Euro 2012-main-24,UEFA Euro 2012,UEFA Euro,2012,Group D,group,2012-06-19,Sweden,Sebastian Larsson,https://en.wikipedia.org/wiki/Sebastian_Larsson,Larsson 90+1'
UEFA Euro 2012-main-25,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-21,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,Ronaldo 79'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Germany,Philipp Lahm,https://en.wikipedia.org/wiki/Philipp_Lahm,Lahm 39'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Germany,Sami Khedira,https://en.wikipedia.org/wiki/Sami_Khedira,Khedira 61'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Germany,Miroslav Klose,https://en.wikipedia.org/wiki/Miroslav_Klose,Klose 68'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Germany,Marco Reus,https://en.wikipedia.org/wiki/Marco_Reus,Reus 74'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Greece,Georgios Samaras,https://en.wikipedia.org/wiki/Georgios_Samaras,Samaras 55'
UEFA Euro 2012-main-26,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-22,Greece,Dimitris Salpingidis,https://en.wikipedia.org/wiki/Dimitris_Salpingidis,Salpingidis 89' ( pen. )
UEFA Euro 2012-main-27,UEFA Euro 2012,UEFA Euro,2012,Quarter-finals,knockout,2012-06-23,Spain,Xabi Alonso,https://en.wikipedia.org/wiki/Xabi_Alonso,"Alonso 19' , 90+1' ( pen. )"
UEFA Euro 2012-main-30,UEFA Euro 2012,UEFA Euro,2012,Semi-finals,knockout,2012-06-28,Germany,Mesut Özil,https://en.wikipedia.org/wiki/Mesut_%C3%96zil,Özil 90+2' ( pen. )
UEFA Euro 2012-main-30,UEFA Euro 2012,UEFA Euro,2012,Semi-finals,knockout,2012-06-28,Italy,Mario Balotelli,https://en.wikipedia.org/wiki/Mario_Balotelli,"Balotelli 20' , 36'"
UEFA Euro 2012-main-31,UEFA Euro 2012,UEFA Euro,2012,Final,knockout,2012-07-01,Spain,David Silva,https://en.wikipedia.org/wiki/David_Silva,Silva 14'
UEFA Euro 2012-main-31,UEFA Euro 2012,UEFA Euro,2012,Final,knockout,2012-07-01,Spain,Jordi Alba,https://en.wikipedia.org/wiki/Jordi_Alba,Alba 41'
UEFA Euro 2012-main-31,UEFA Euro 2012,UEFA Euro,2012,Final,knockout,2012-07-01,Spain,Fernando Torres,https://en.wikipedia.org/wiki/Fernando_Torres,Torres 84'
UEFA Euro 2012-main-31,UEFA Euro 2012,UEFA Euro,2012,Final,knockout,2012-07-01,Spain,Juan Mata,https://en.wikipedia.org/wiki/Juan_Mata,Mata 88'
UEFA Euro 2016-main-1,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-10,France,Olivier Giroud,https://en.wikipedia.org/wiki/Olivier_Giroud,Giroud 57'
UEFA Euro 2016-main-1,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-10,France,Dimitri Payet,https://en.wikipedia.org/wiki/Dimitri_Payet,Payet 89'
UEFA Euro 2016-main-1,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-10,Romania,Bogdan Stancu,https://en.wikipedia.org/wiki/Bogdan_Stancu,Stancu 65' ( pen. )
UEFA Euro 2016-main-2,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-11,Switzerland,Fabian Schär,https://en.wikipedia.org/wiki/Fabian_Sch%C3%A4r,Schär 5'
UEFA Euro 2016-main-3,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-15,Romania,Bogdan Stancu,https://en.wikipedia.org/wiki/Bogdan_Stancu,Stancu 18' ( pen. )
UEFA Euro 2016-main-3,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-15,Switzerland,Admir Mehmedi,https://en.wikipedia.org/wiki/Admir_Mehmedi,Mehmedi 57'
UEFA Euro 2016-main-4,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-15,France,Antoine Griezmann,https://en.wikipedia.org/wiki/Antoine_Griezmann,Griezmann 90'
UEFA Euro 2016-main-4,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-15,France,Dimitri Payet,https://en.wikipedia.org/wiki/Dimitri_Payet,Payet 90+6'
UEFA Euro 2016-main-5,UEFA Euro 2016,UEFA Euro,2016,Group A,group,2016-06-19,Albania,Armando Sadiku,https://en.wikipedia.org/wiki/Armando_Sadiku,Sadiku 43'
UEFA Euro 2016-main-7,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-11,Wales,Gareth Bale,https://en.wikipedia.org/wiki/Gareth_Bale,Bale 10'
