trial,matches_evaluated,exact_accuracy,toto_accuracy,scorito_points,points_per_match
839,115,0.06956521739130435,0.3391304347826087,5325,46.30434782608695
840,115,0.06956521739130435,0.3652173913043478,4920,42.78260869565217
841,115,0.11304347826086956,0.5130434782608696,7695,66.91304347826087
842,115,0.06956521739130435,0.34782608695652173,5280,45.91304347826087
843,115,0.06956521739130435,0.3652173913043478,5505,47.869565217391305
844,115,0.043478260869565216,0.30434782608695654,4245,36.91304347826087
845,115,0.09565217391304348,0.34782608695652173,5160,44.869565217391305
846,115,0.1391304347826087,0.3826086956521739,5865,51.0
847,115,0.09565217391304348,0.3391304347826087,5265,45.78260869565217
848,115,0.0782608695652174,0.3739130434782609,5565,48.391304347826086
849,115,0.09565217391304348,0.33043478260869563,4770,41.47826086956522
850,115,0.06086956521739131,0.3130434782608696,4560,39.65217391304348
851,115,0.09565217391304348,0.3391304347826087,5340,46.43478260869565
852,115,0.10434782608695652,0.391304347826087,5865,51.0
853,115,0.05217391304347826,0.2956521739130435,4395,38.21739130434783
854,115,0.11304347826086956,0.43478260869565216,6450,56.08695652173913
855,115,0.06956521739130435,0.34782608695652173,4605,40.04347826086956
856,115,0.0782608695652174,0.4260869565217391,6180,53.73913043478261
857,115,0.06086956521739131,0.33043478260869563,4590,39.91304347826087
858,115,0.06956521739130435,0.33043478260869563,4800,41.73913043478261
859,115,0.06086956521739131,0.3565217391304348,5145,44.73913043478261
860,115,0.10434782608695652,0.3652173913043478,5415,47.08695652173913
861,115,0.06956521739130435,0.40869565217391307,6090,52.95652173913044
862,115,0.0782608695652174,0.3739130434782609,5475,47.608695652173914
863,115,0.06086956521739131,0.3652173913043478,5205,45.26086956521739
864,115,0.06086956521739131,0.2956521739130435,4440,38.608695652173914
865,115,0.0782608695652174,0.3130434782608696,4695,40.82608695652174
866,115,0.11304347826086956,0.4,5895,51.26086956521739
867,115,0.06956521739130435,0.3217391304347826,4665,40.56521739130435
868,115,0.10434782608695652,0.3565217391304348,5610,48.78260869565217
869,115,0.11304347826086956,0.3391304347826087,5445,47.34782608695652
870,115,0.06956521739130435,0.3826086956521739,5640,49.04347826086956
871,115,0.12173913043478261,0.3217391304347826,5505,47.869565217391305
872,115,0.02608695652173913,0.3739130434782609,5145,44.73913043478261
873,115,0.06956521739130435,0.3565217391304348,5070,44.08695652173913
874,115,0.10434782608695652,0.43478260869565216,6435,55.95652173913044
875,115,0.05217391304347826,0.3826086956521739,5595,48.65217391304348
876,115,0.0782608695652174,0.3565217391304348,5805,50.47826086956522
877,115,0.08695652173913043,0.4,5805,50.47826086956522
878,115,0.08695652173913043,0.3217391304347826,4710,40.95652173913044
879,115,0.1391304347826087,0.3739130434782609,5835,50.73913043478261
880,115,0.06956521739130435,0.3391304347826087,4965,43.17391304347826
881,115,0.10434782608695652,0.4,5835,50.73913043478261
882,115,0.12173913043478261,0.391304347826087,6195,53.869565217391305
883,115,0.09565217391304348,0.391304347826087,5625,48.91304347826087
884,115,0.06956521739130435,0.4434782608695652,6585,57.26086956521739
885,115,0.043478260869565216,0.30434782608695654,4275,37.17391304347826
886,115,0.06956521739130435,0.3565217391304348,5115,44.47826086956522
887,115,0.06086956521739131,0.2956521739130435,4005,34.82608695652174
888,115,0.06086956521739131,0.3826086956521739,5685,49.43478260869565
889,115,0.08695652173913043,0.43478260869565216,6060,52.69565217391305
890,115,0.09565217391304348,0.3826086956521739,6120,53.21739130434783
891,115,0.1565217391304348,0.41739130434782606,6255,54.391304347826086
892,115,0.08695652173913043,0.391304347826087,5595,48.65217391304348
893,115,0.09565217391304348,0.4260869565217391,6315,54.91304347826087
894,115,0.08695652173913043,0.30434782608695654,4785,41.608695652173914
895,115,0.08695652173913043,0.30434782608695654,4620,40.17391304347826
896,115,0.043478260869565216,0.3130434782608696,4515,39.26086956521739
897,115,0.034782608695652174,0.40869565217391307,5475,47.608695652173914
898,115,0.08695652173913043,0.4434782608695652,6330,55.04347826086956
899,115,0.06956521739130435,0.3739130434782609,5400,46.95652173913044
900,115,0.12173913043478261,0.43478260869565216,6480,56.34782608695652
901,115,0.12173913043478261,0.45217391304347826,6855,59.608695652173914
902,115,0.11304347826086956,0.3826086956521739,5775,50.21739130434783
903,115,0.06086956521739131,0.3739130434782609,5325,46.30434782608695
904,115,0.06086956521739131,0.3739130434782609,5385,46.82608695652174
905,115,0.06086956521739131,0.30434782608695654,4365,37.95652173913044
906,115,0.10434782608695652,0.4260869565217391,6345,55.17391304347826
907,115,0.06956521739130435,0.391304347826087,5595,48.65217391304348
908,115,0.06086956521739131,0.41739130434782606,6015,52.30434782608695
909,115,0.0782608695652174,0.3565217391304348,4875,42.391304347826086
910,115,0.06956521739130435,0.41739130434782606,5775,50.21739130434783
911,115,0.09565217391304348,0.2956521739130435,4455,38.73913043478261
912,115,0.13043478260869565,0.43478260869565216,6420,55.82608695652174
913,115,0.09565217391304348,0.40869565217391307,6345,55.17391304347826
914,115,0.05217391304347826,0.3652173913043478,5445,47.34782608695652
915,115,0.10434782608695652,0.3739130434782609,5835,50.73913043478261
916,115,0.06086956521739131,0.33043478260869563,4710,40.95652173913044
917,115,0.06086956521739131,0.33043478260869563,4785,41.608695652173914
918,115,0.10434782608695652,0.5043478260869565,7335,63.78260869565217
919,115,0.06956521739130435,0.34782608695652173,5175,45.0
920,115,0.08695652173913043,0.3652173913043478,5505,47.869565217391305
921,115,0.06086956521739131,0.40869565217391307,5790,50.34782608695652
922,115,0.0782608695652174,0.3739130434782609,5265,45.78260869565217
923,115,0.06086956521739131,0.4260869565217391,6030,52.43478260869565
924,115,0.08695652173913043,0.3739130434782609,5280,45.91304347826087
925,115,0.08695652173913043,0.43478260869565216,6315,54.91304347826087
926,115,0.09565217391304348,0.3652173913043478,5595,48.65217391304348
927,115,0.10434782608695652,0.48695652173913045,7290,63.391304347826086
928,115,0.05217391304347826,0.391304347826087,5280,45.91304347826087
929,115,0.0782608695652174,0.3565217391304348,5220,45.391304347826086
930,115,0.06086956521739131,0.3565217391304348,5160,44.869565217391305
931,115,0.08695652173913043,0.3652173913043478,5505,47.869565217391305
932,115,0.06086956521739131,0.3826086956521739,5565,48.391304347826086
933,115,0.08695652173913043,0.3391304347826087,5310,46.17391304347826
934,115,0.043478260869565216,0.3130434782608696,4290,37.30434782608695
935,115,0.034782608695652174,0.3217391304347826,4335,37.69565217391305
936,115,0.06956521739130435,0.3652173913043478,5265,45.78260869565217
937,115,0.0782608695652174,0.3652173913043478,5370,46.69565217391305
938,115,0.034782608695652174,0.30434782608695654,4365,37.95652173913044
939,115,0.08695652173913043,0.3391304347826087,4920,42.78260869565217
940,115,0.09565217391304348,0.34782608695652173,4860,42.26086956521739
941,115,0.09565217391304348,0.3130434782608696,5220,45.391304347826086
942,115,0.05217391304347826,0.33043478260869563,4740,41.21739130434783
943,115,0.06956521739130435,0.3652173913043478,5370,46.69565217391305
944,115,0.0782608695652174,0.3391304347826087,5040,43.82608695652174
945,115,0.034782608695652174,0.3130434782608696,4410,38.34782608695652
946,115,0.09565217391304348,0.43478260869565216,6330,55.04347826086956
947,115,0.10434782608695652,0.3130434782608696,5115,44.47826086956522
948,115,0.05217391304347826,0.3652173913043478,5265,45.78260869565217
949,115,0.06956521739130435,0.3391304347826087,5025,43.69565217391305
950,115,0.02608695652173913,0.3391304347826087,4590,39.91304347826087
951,115,0.11304347826086956,0.3826086956521739,5715,49.69565217391305
952,115,0.0782608695652174,0.41739130434782606,6075,52.82608695652174
953,115,0.0782608695652174,0.3565217391304348,5340,46.43478260869565
954,115,0.043478260869565216,0.30434782608695654,4410,38.34782608695652
955,115,0.06956521739130435,0.34782608695652173,5250,45.65217391304348
956,115,0.06086956521739131,0.3826086956521739,5700,49.56521739130435
957,115,0.0782608695652174,0.4,5610,48.78260869565217
958,115,0.06086956521739131,0.391304347826087,5640,49.04347826086956
959,115,0.0782608695652174,0.3739130434782609,5145,44.73913043478261
960,115,0.06086956521739131,0.3652173913043478,5085,44.21739130434783
961,115,0.10434782608695652,0.391304347826087,6150,53.47826086956522
962,115,0.06956521739130435,0.40869565217391307,6150,53.47826086956522
963,115,0.043478260869565216,0.40869565217391307,5595,48.65217391304348
964,115,0.0782608695652174,0.4260869565217391,6210,54.0
965,115,0.11304347826086956,0.4,6060,52.69565217391305
966,115,0.09565217391304348,0.391304347826087,6000,52.17391304347826
967,115,0.06086956521739131,0.3130434782608696,4575,39.78260869565217
968,115,0.05217391304347826,0.3391304347826087,4785,41.608695652173914
969,115,0.06086956521739131,0.41739130434782606,5640,49.04347826086956
970,115,0.0782608695652174,0.3130434782608696,4725,41.08695652173913
971,115,0.034782608695652174,0.3130434782608696,4530,39.391304347826086
972,115,0.08695652173913043,0.3826086956521739,5535,48.130434782608695
973,115,0.06086956521739131,0.2956521739130435,4530,39.391304347826086
974,115,0.08695652173913043,0.3652173913043478,5085,44.21739130434783
975,115,0.06086956521739131,0.3130434782608696,4800,41.73913043478261
976,115,0.06086956521739131,0.28695652173913044,4215,36.65217391304348
977,115,0.08695652173913043,0.2782608695652174,4095,35.608695652173914
978,115,0.08695652173913043,0.3391304347826087,5040,43.82608695652174
979,115,0.0782608695652174,0.33043478260869563,4710,40.95652173913044
980,115,0.0782608695652174,0.34782608695652173,5520,48.0
981,115,0.06956521739130435,0.3652173913043478,5280,45.91304347826087
982,115,0.09565217391304348,0.43478260869565216,5985,52.04347826086956
983,115,0.034782608695652174,0.28695652173913044,3945,34.30434782608695
984,115,0.10434782608695652,0.40869565217391307,6225,54.130434782608695
985,115,0.06086956521739131,0.34782608695652173,5220,45.391304347826086
986,115,0.08695652173913043,0.3739130434782609,5310,46.17391304347826
987,115,0.06956521739130435,0.4,5895,51.26086956521739
988,115,0.10434782608695652,0.3739130434782609,5775,50.21739130434783
989,115,0.10434782608695652,0.43478260869565216,6615,57.52173913043478
990,115,0.09565217391304348,0.3652173913043478,5400,46.95652173913044
991,115,0.0782608695652174,0.3652173913043478,4980,43.30434782608695
992,115,0.043478260869565216,0.3652173913043478,5040,43.82608695652174
993,115,0.11304347826086956,0.4260869565217391,6585,57.26086956521739
994,115,0.11304347826086956,0.3652173913043478,5850,50.869565217391305
995,115,0.05217391304347826,0.4,5475,47.608695652173914
996,115,0.02608695652173913,0.3652173913043478,4920,42.78260869565217
997,115,0.10434782608695652,0.45217391304347826,6960,60.52173913043478
998,115,0.12173913043478261,0.3826086956521739,5715,49.69565217391305
999,115,0.09565217391304348,0.4,5730,49.82608695652174
1000,115,0.13043478260869565,0.391304347826087,6105,53.08695652173913
